tree,certainty,words,rock,moon,english
pama pata,held,2,bam.pas,bapas,bypass
pama pata,held,2,pam.pas,pampas,pomp
pama pata,held,2,pam.pat,papat,pipe
pama pika,held,2,vam.vix,vavex,vivacious
pama pima,held,2,pam.pim,pampem,dim
pama pina,held,2,pam.bin,pamen,coach
pama pita,held,2,vam.pid,vampir,vampire
pama puna,held,2,bam.bun,babun,baboon
pama puna,held,2,pam.bun,pamon,bell
pama puna,held,2,pam.pun,pampon,pump
pama puta,held,2,bam.bud,babol,bubble
pama puta,held,2,bam.buz,bambuz,bamboozle
pama puta,held,2,fam.bud,fambol,fumble
pama puta,held,2,pam.bud,pabol,pebble
pama puta,held,2,pam.pud,pampor,pamper
pana kama,held,2,fan.kam,faqk,funk
pana kama,held,2,pan.kam,paqk,punk
pana kama,held,2,pan.xam,panxam,pan (move)
pana kama,held,2,van.kam,vaqk,cow
pana kana,held,2,fan.xan,faqxaq,aroma
pana kina,held,2,ban.xin,banxiq,deform
pana kuta,held,2,ban.xud,banxol,wrench (move with force)
pana maka,held,2,pan.mak,panak,pine
pana mana,held,2,ban.man,banan,banana
pana mana,held,2,pan.man,panan,companion
pana mana,held,2,pan.man,panaq,paw
pana mata,held,2,pan.mas,panas,torch
pana mata,held,2,van.mad,vanal,vinyl
pana mika,held,2,pan.mix,panix,punish
pana mina,held,2,pan.min,panin,pearl
pana mita,held,2,ban.mis,banic,beneath
pana mita,held,2,fan.mis,fanis,fun
pana mita,held,2,fan.mit,fanit,fan (machine)
pana mita,held,2,pan.mis,panis,penis
pana mita,held,2,pan.mit,panit,delight
pana mita,held,2,van.mid,vanir,veneer
pana mupa,held,2,fan.muv,fanov,fawn (over)
pana muta,held,2,fan.mud,faqmul,graze
pana muta,held,2,pan.mud,panol,panel
pana muta,held,2,pan.mut,panot,torment
pana pana,held,2,fan.ban,faqban,handy
pana pina,held,2,ban.bin,banben,variant
pana puta,held,2,ban.fut,banfut,bat (action)
pana taka,held,2,van.taj,vantaj,advantage
pana tama,held,2,ban.dam,band,band (group)
pana tama,held,2,fan.dam,fand,fund
pana tama,held,2,pan.dam,pand,upon
pana tama,held,2,pan.dam,pandam,pendulum
pana tama,held,2,van.tam,vant,archaea
pana tana,held,2,fan.tan,fantan,rebound
pana tapa,held,2,ban.zap,banzap,bounce
pana tika,held,2,fan.dix,fandex,foundation
pana tika,held,2,fan.sik,fansik,fantasy
pana tika,held,2,fan.zik,faqzik,deter
pana tima,held,2,pan.tim,pantim,pint
pana tina,held,2,ban.din,bandiq,band (mark)
pana tina,held,2,ban.din,banlin,transact
pana tina,held,2,fan.tin,fanteq,writhe
pana tita,held,2,fan.dis,fandic,found
pana tita,held,2,pan.sid,pancir,panther
pana tuma,held,2,fan.tum,fantom,phantom
pana tuta,held,2,fan.sud,fansur,find out
pana tuta,held,2,pan.duz,pandoz,pond
pana tuta,held,2,pan.sud,pansul,peninsula
papu mana,held,2,bav.man,bavan,dwell
papu mika,held,2,baf.mik,bafmik,buff (strength)
papu mita,held,2,pav.mit,pavit,distort
papu muta,held,2,baf.mud,bafol,baffle
papu tika,held,2,fab.dik,fabrik,fabric
pata kama,held,2,bas.kam,bask,otherwise
pata kama,held,2,bat.xam,batx,bat (animal)
pata kama,held,2,fad.gam,farg,fog
pata kama,held,2,pad.jam,padj,edge
pata kama,held,2,pat.xam,patx,patch
pata kata,held,2,bat.xat,batxat,batch
pata kata,held,2,fad.jad,fadjal,radish (vegetable)
pata kata,held,2,fad.jat,fadjat,fudge
pata kata,held,2,pas.kad,paskal,pascal (measurement)
pata kima,held,2,bad.jim,badjim,mix
pata kina,held,2,bas.kin,baskin,bask
pata kuna,held,2,pas.kun,paskon,period (mark)
pata kuta,held,2,bad.jud,badjur,badger
pata maka,held,2,bad.maj,baraj,barrage
pata maka,held,2,bad.mak,brak,bacteria
pata maka,held,2,bad.mak,barak,bless
pata maka,held,2,bad.max,badax,bud (flower)
pata maka,held,2,fad.max,flax,flesh
pata maka,held,2,fad.max,frax,fresh
pata maka,held,2,pad.mag,prag,pig
pata maka,held,2,pad.mag,parag,poppy
pata maka,held,2,pad.mak,park,park (car)
pata maka,held,2,pad.mak,plak,pluck
pata maka,held,2,pad.max,plax,accomplish
pata maka,held,2,pad.max,prax,ash
pata maka,held,2,pad.max,parax,perish
pata maka,held,2,pas.maj,pasaj,passage
pata maka,held,2,vad.maj,vraj,average
pata maka,held,2,vad.mak,vark,syllable
pata maka,held,2,vad.max,valax,embarrass
pata mana,held,2,bad.man,badan,bide
pata mana,held,2,bad.man,baran,barren
pata mana,held,2,bad.man,barman,table
pata mana,held,2,fad.man,farm,far
pata mana,held,2,fas.man,fasan,fasten
pata mana,held,2,pad.man,plan,plan
pata mana,held,2,pad.man,palan,pollen
pata mana,held,2,pad.man,palaq,nifty
pata mana,held,2,pad.man,padman,lotus
pata mana,held,2,vad.man,varm,vomit
pata mana,held,2,vas.man,vasan,breadth
pata mapa,held,2,bad.mab,blab,blob
pata mapa,held,2,fad.map,flap,hop
pata mapa,held,2,pad.mab,prab,probable
pata mapa,held,2,pad.mab,parab,parable
pata mapa,held,2,pad.maf,palaf,tame
pata mapa,held,2,pad.map,parp,perpendicular
pata mapa,held,2,pad.map,plap,glottal stop
pata mapa,held,2,pad.mav,parav,involve
pata mata,held,2,bad.mad,bard,b sound
pata mata,held,2,bad.mad,barl,bare
pata mata,held,2,bad.mad,bral,ball
pata mata,held,2,bad.mad,baral,barrel
pata mata,held,2,bad.mas,barc,birth
pata mata,held,2,bad.mat,brat,big
pata mata,held,2,bad.mat,balat,tile
pata mata,held,2,bad.maz,braz,box
pata mata,held,2,bad.maz,balaz,bawl
pata mata,held,2,bas.mad,basal,own
pata mata,held,2,bas.mas,basac,quest
pata mata,held,2,fad.mad,farad,farad (measurement)
pata mata,held,2,fad.mas,fras,sail
pata mata,held,2,fad.mat,fart,fart
pata mata,held,2,fad.mat,flat,flat
pata mata,held,2,fas.mad,fasad,corrupt
pata mata,held,2,pad.mad,pard,pod
pata mata,held,2,pad.mad,plar,play
pata mata,held,2,pad.mas,plas,compassion
pata mata,held,2,pad.mas,pras,press (force)
pata mata,held,2,pad.mat,part,part
pata mata,held,2,pad.mat,prat,apart
pata mata,held,2,pad.mat,padat,topple
pata mata,held,2,pad.mat,palat,pilot
pata mata,held,2,pad.mat,parat,pirate
pata mata,held,2,pad.maz,praz,prize
pata mata,held,2,pas.mad,pacar,prefer
pata mata,held,2,pas.mad,pasal,idol
pata mata,held,2,pas.mad,pasar,sparrow
pata mata,held,2,pat.mas,patas,pout
pata mata,held,2,pat.mat,patat,soar
pata mata,held,2,vad.mat,varat,variety
pata mata,held,2,vas.mad,vasad,vice
pata mata,held,2,vat.mad,vatar,descent
pata mika,held,2,bad.mig,brig,insecta
pata mika,held,2,bad.mik,brek,break (pieces)
pata mika,held,2,bad.mix,balix,embellish
pata mika,held,2,bat.mik,batik,watermelon
pata mika,held,2,fad.mig,farig,ferry
pata mika,held,2,fad.mik,flek,mirror
pata mika,held,2,fad.mik,frik,freak
pata mika,held,2,fad.mik,falek,bland
pata mika,held,2,fad.mix,frix,fish
pata mika,held,2,pad.mig,pleg,plague
pata mika,held,2,pad.mik,plek,their
pata mika,held,2,pad.mik,prik,opaque
pata mika,held,2,pad.mix,prex,precious
pata mika,held,2,pad.mix,palix,polish
pata mika,held,2,pat.mix,patix,hammer
pata mika,held,2,vad.mik,varik,greet
pata mina,held,2,bad.min,bleq,eject
pata mina,held,2,bad.min,blin,belly
pata mina,held,2,bad.min,bren,brain
pata mina,held,2,bad.min,briq,bring
pata mina,held,2,bad.min,baliq,bully
pata mina,held,2,bad.min,bariq,berry
pata mina,held,2,fad.min,fren,danish e vowel sound
pata mina,held,2,fad.min,frin,funny
pata mina,held,2,fad.min,faliq,folly
pata mina,held,2,fad.min,farmiq,farm (activity)
pata mina,held,2,pad.min,plen,plane (geometry)
pata mina,held,2,pad.min,plin,discipline
pata mina,held,2,paz.min,paziq,pause
pata mina,held,2,vad.min,varin,vary
pata mipa,held,2,bad.mif,brif,brief
pata mipa,held,2,bad.mip,brip,beep
pata mipa,held,2,bad.miv,brev,brave
pata mipa,held,2,fad.mip,flip,flip
pata mipa,held,2,pad.mip,plep,plop
pata mipa,held,2,vad.mib,valeb,available
pata mita,held,2,bad.mid,bred,braid
pata mita,held,2,bad.mit,blet,bait
pata mita,held,2,bad.mit,brit,orbit
pata mita,held,2,bad.miz,bliz,our
pata mita,held,2,bad.miz,briz,simple
pata mita,held,2,bas.mid,basir,well-seeing
pata mita,held,2,fad.mid,flid,field (math)
pata mita,held,2,fad.mid,fred,vowel large E sound
pata mita,held,2,fad.mis,fris,hiss
pata mita,held,2,fad.mit,flet,fight
pata mita,held,2,fad.mit,fret,frame
pata mita,held,2,fad.miz,fleC,appear
pata mita,held,2,fad.miz,frez,phrase
pata mita,held,2,fad.miz,friz,freeze
pata mita,held,2,fas.mit,faset,faucet
pata mita,held,2,fas.mit,fasit,facet
pata mita,held,2,faz.miz,faziz,fuzz
pata mita,held,2,pad.mis,pres,pressure
pata mita,held,2,pad.mit,plet,plate
pata mita,held,2,pad.mit,parmit,permit
pata mita,held,2,pad.miz,pliz,please
pata mita,held,2,vad.mid,valid,valid
pata mita,held,2,vad.mit,vret,settle
pata mita,held,2,vad.mit,valet,evaluate
pata mita,held,2,vad.mit,valit,domesticate
pata mita,held,2,vad.mit,varit,ward (off)
pata mita,held,2,vad.miz,vriC,wood
pata mita,held,2,vaz.mid,vazir,disperse
pata muka,held,2,bad.muk,bruk,beak
pata muka,held,2,fad.muk,flok,glow
pata muka,held,2,fad.mux,flux,flush
pata muka,held,2,pad.muk,pruk,pick
pata muka,held,2,pat.mux,patox,pot
pata muka,held,2,vad.mug,vrug,10^18
pata muka,held,2,vas.mux,vasox,stir
pata muna,held,2,bad.mun,broq,membrane
pata muna,held,2,bad.mun,balon,bile
pata muna,held,2,bad.mun,barun,baryon
pata muna,held,2,bas.mun,bason,bustle
pata muna,held,2,fad.mun,flun,few
pata muna,held,2,pad.mun,plon,pion
pata muna,held,2,pad.mun,palon,hostile
pata muna,held,2,vad.mun,vrun,ocean
pata mupa,held,2,bad.mub,brob,decimal
pata mupa,held,2,bad.muf,blof,blow
pata mupa,held,2,fad.mub,flob,lob
pata mupa,held,2,pad.mup,plup,poop
pata mupa,held,2,pad.muv,pruv,prove
pata mupa,held,2,pat.muf,patof,envelop
pata muta,held,2,bad.mud,blor,blur
pata muta,held,2,bad.mud,brod,bone
pata muta,held,2,bad.mud,brol,brow
pata muta,held,2,bad.mut,blut,butt
pata muta,held,2,bad.mut,balut,bout
pata muta,held,2,bad.muz,bloC,blood
pata muta,held,2,bad.muz,bloz,boson
pata muta,held,2,bad.muz,bruz,buzz
pata muta,held,2,bat.mud,batol,bottle
pata muta,held,2,bat.mud,bator,batter
pata muta,held,2,bat.mud,batul,birch (tree)
pata muta,held,2,baz.mud,baCmol,cotton
pata muta,held,2,fad.mud,flor,flower
pata muta,held,2,fad.mud,flud,fluid
pata muta,held,2,fad.mut,flot,float
pata muta,held,2,fad.muz,fluz,complex
pata muta,held,2,fad.muz,froC,fear
pata muta,held,2,fat.mut,fatot,tempt
pata muta,held,2,pad.mud,plod,implode
pata muta,held,2,pad.mud,plud,pound (measure)
pata muta,held,2,pad.mud,padol,puddle
pata muta,held,2,pad.mud,palor,power
pata muta,held,2,pad.mud,palmor,froth
pata muta,held,2,pad.mut,prot,proton
pata muta,held,2,pad.mut,padot,simmer
pata muta,held,2,pad.muz,proz,for/purpose
pata muta,held,2,pas.mud,pasor,ban
pata muta,held,2,pas.mud,pasur,prowl
pata muta,held,2,pat.mud,pator,encircle
pata muta,held,2,vad.mud,valol,vial
pata muta,held,2,vaz.mud,vazor,visor
pata nama,held,2,pad.nam,parn,purr
pata nama,held,2,pad.nam,pram,primordial
pata nama,held,2,vad.nam,vlam,its
pata nama,held,2,vad.nam,vram,insight
pata nama,held,2,vad.nam,varam,circumference
pata nata,held,2,vad.nas,valnas,venus
pata nika,held,2,vad.nix,varnix,varnish
pata nima,held,2,bad.nim,blim,beam
pata nima,held,2,fad.nim,flem,flame
pata nima,held,2,pad.nim,prim,prime (primative)
pata nima,held,2,vad.nim,valim,valley
pata nita,held,2,bad.nit,barnet,barn
pata nita,held,2,baz.nis,baznis,business
pata numa,held,2,bad.num,blum,bloom
pata numa,held,2,bat.num,batum,fellow
pata numa,held,2,fad.num,flom,f sound
pata numa,held,2,fad.num,flum,fly (action)
pata numa,held,2,faz.num,faCom,fathom
pata numa,held,2,pad.num,parom,pile
pata numa,held,2,vad.num,valum,volume (math)
pata numa,held,2,vas.num,vasum,wealth
pata pama,held,2,bad.bam,barb,barb
pata pama,held,2,bad.vam,barv,duck (bird)
pata pama,held,2,fad.vam,farv,10^24
pata pama,held,2,pad.vam,parvam,perform
pata pama,held,2,vad.vam,valv,evolve
pata pana,held,2,pad.van,parvan,fur
pata pata,held,2,bad.bad,barbar,stutter
pata pata,held,2,pad.vat,parvat,rugged
pata pata,held,2,vad.bad,valbal,confuse
pata pika,held,2,fad.bix,farbix,refurbish
pata puta,held,2,bad.but,balbut,bulb
pata taka,held,2,bad.zak,barzak,barrier
pata taka,held,2,bat.sak,batsak,dough
pata tama,held,2,bas.tam,bast,prime
pata tama,held,2,bat.sam,batcam,batcam
pata tama,held,2,fad.zam,farC,feather
pata tama,held,2,fas.tam,fast,fast
pata tama,held,2,pad.zam,parz,p sound
pata tama,held,2,vad.zam,varz,forest
pata tama,held,2,vas.tam,vast,vast
pata tana,held,2,bas.tan,bastan,bust
pata tapa,held,2,vas.tav,vastav,genuine
pata tika,held,2,bas.tik,bastik,bust (action)
pata tina,held,2,bad.zin,balzeq,assure
pata tina,held,2,bad.zin,balziq,guarantee
pika kata,held,2,pik.xad,pikxar,picture
pika kuna,held,2,bik.xun,bikxun,beg
pika mana,held,2,big.man,began,pessimistic
pika mana,held,2,bij.man,bejan,beige
pika mana,held,2,bik.man,bekan,beckon
pika mata,held,2,bik.mad,bikar,bicker
pika mata,held,2,vik.mat,vikat,dread
pika mika,held,2,vik.mix,vekex,vacation
pika mina,held,2,big.min,begin,begin
pika mina,held,2,bik.min,bekin,bake
pika mina,held,2,pik.min,pekiq,peck
pika mina,held,2,vig.min,vegin,vague
pika mipa,held,2,bik.miv,bihev,behave
pika mita,held,2,bik.mis,bikic,bequeath
pika mita,held,2,fix.mit,fixet,officiate
pika muta,held,2,pig.mud,pigur,lag
pika muta,held,2,vig.mud,vigor,vigor
pika nama,held,2,bik.nam,bikam,become
pika numa,held,2,pig.num,pigum,scaffolding
pika puna,held,2,big.vun,bigvun,go on
pika tatu,held,2,pig.das,pegrac,peg
pima nata,held,2,fim.nas,femas,famous
pima nata,held,2,vim.nad,vimal,transparent
pima nuta,held,2,pim.nuz,pimoz,pea (vegetable)
pima pama,held,2,bim.bam,beb,baby
pima pama,held,2,bim.bam,bib,we
pima pama,held,2,bim.pam,bip,output
pima pama,held,2,pim.pam,pip,individual
pima pata,held,2,pim.pad,pipar,peep
pima pata,held,2,vim.vad,vivad,vivid
pima pata,held,2,vim.vad,vivar,viverridae
pima pina,held,2,bim.bin,beben,babe
pima pina,held,2,pim.pin,pipin,pee
pima puna,held,2,bim.bun,bibun,bib
pima puna,held,2,bim.bun,bimon,bemoan
pima puta,held,2,fim.vud,fevor,favor
pina kama,held,2,fin.kam,fiqk,even (though)
pina kana,held,2,bin.gan,biqgan,cookie
pina kata,held,2,bin.kat,beqkat,bank (holding)
pina kipa,held,2,fin.xip,fenxip,analysis
pina kita,held,2,fin.git,feqget,signature
pina kuma,held,2,pin.kum,peqkum,pay back
pina kuta,held,2,fin.gud,fiqgor,finger
pina maka,held,2,fin.mak,fenak,feign
pina mana,held,2,bin.man,binan,benign
pina mata,held,2,bin.mat,binat,violate
pina mata,held,2,fin.mad,final,final
pina mata,held,2,fin.mat,feqat,fang
pina mata,held,2,pin.mad,pinar,pin
pina mata,held,2,vin.mas,venas,vein
pina mina,held,2,fin.min,feqmin,honey
pina mipa,held,2,vin.mip,venip,vane
pina mita,held,2,bin.mit,binit,bean
pina muka,held,2,vin.muk,venuk,venue
pina muta,held,2,pin.mus,pinus,pine (tree)
pina muta,held,2,pin.mut,pinut,peanut
pina pama,held,2,fin.bam,finam,phenomenon
pina tama,held,2,bin.dam,bend,bend
pina tama,held,2,fin.tam,fent,faint (dizzy)
pina tama,held,2,fin.zam,finz,finish
pina tama,held,2,pin.tam,pent,paint
pina tana,held,2,fin.dan,fenlaq,heft
pina tana,held,2,fin.san,fensan,diffract
pina tapa,held,2,fin.tav,fintav,definitive
pina tatu,held,2,fin.das,fendac,fend
pina tatu,held,2,pin.daz,pinlaz,penalize
pina tatu,held,2,pin.tas,pentas,pant
pina tatu,held,2,vin.taz,ventaz,vent
pina tika,held,2,fin.tik,fentik,faint
pina tina,held,2,pin.tin,pentiq,penalty
pina tuka,held,2,fin.dug,fiqdug,poise
pina tupa,held,2,fin.sup,finsup,incinerate
pipa maka,held,2,vip.mak,vipak,fact
pipa mana,held,2,vip.man,vepaq,interface (computing)
pipa mata,held,2,biv.mad,bival,bevel
pipa mata,held,2,fib.mad,fibal,feeble
pipa muta,held,2,vip.mud,vepor,vapor
pipa tama,held,2,piv.dam,pevram,pave
pita kama,held,2,bis.kam,besk,basic
pita kama,held,2,pit.xam,pitx,pitch (sound)
pita kama,held,2,vid.jam,vedj,vegetable
pita kana,held,2,fit.xan,fetxaq,extraordinary
pita kana,held,2,vid.jan,vidjan,young
pita kika,held,2,fid.jik,fidjik,fidget
pita kina,held,2,bit.xin,bitxiq,beach
pita kita,held,2,fit.xid,fitxir,fantastic
pita kuna,held,2,pid.jun,pidjon,pigeon
pita kupa,held,2,bid.jup,bedjup,tragic
pita kuta,held,2,fid.jud,fedjul,fad
pita maka,held,2,viz.mak,viCak,supplement
pita mana,held,2,bid.man,belan,bail
pita mana,held,2,bid.man,bilaq,belong
pita mana,held,2,bid.man,biran,inevitable
pita mana,held,2,bis.man,bisman,horror
pita mana,held,2,bit.man,betan,bat (hit with stick)
pita mana,held,2,bit.man,bitan,beet
pita mana,held,2,fid.man,film,film (material)
pita mana,held,2,fid.man,fedan,fade
pita mana,held,2,fid.man,filan,felidae
pita mana,held,2,pit.man,pitman,nipple
pita mapa,held,2,fiz.mab,fizab,feasible
pita mata,held,2,bid.mad,bild,build
pita mata,held,2,bid.mad,bidal,beetle
pita mata,held,2,bid.mad,bilar,beware
pita mata,held,2,bid.mas,birs,beer
pita mata,held,2,bid.mat,bidat,stoke
pita mata,held,2,bid.mat,bilat,ability
pita mata,held,2,bid.maz,bidaz,bedazzle
pita mata,held,2,bis.mad,bisal,match (competition)
pita mata,held,2,biz.mad,bizar,bizarre
pita mata,held,2,fid.mad,fidal,fiddle
pita mata,held,2,fid.mas,fidas,fetus
pita mata,held,2,fid.mat,filmat,film (residue)
pita mata,held,2,fis.mat,fecat,faith
pita mata,held,2,fiz.mad,fizal,fizzle
pita mata,held,2,fiz.maz,fizaz,fizz
pita mata,held,2,pid.mad,pirad,period
pita mata,held,2,pid.mas,pirs,role/as
pita mata,held,2,pid.mas,pilac,peel
pita mata,held,2,pid.mat,pilat,blame
pita mata,held,2,pit.mad,petal,petal (flower)
pita mata,held,2,pit.maz,pitmaz,epitomize
pita mika,held,2,biz.mik,bezik,cup
pita mika,held,2,pis.mik,pisek,interval
pita mika,held,2,vit.mig,vetig,vet
pita mina,held,2,fid.min,fediq,wun
pita mina,held,2,fid.min,fidiq,feed
pita mina,held,2,pis.min,pisin,piss
pita mina,held,2,piz.min,pizen,rash
pita mina,held,2,piz.min,pizin,pie
pita mina,held,2,vid.min,veliq,veil
pita mipa,held,2,bid.miv,biriv,bereave
pita mita,held,2,bid.mit,belit,belittle
pita mita,held,2,bid.mit,biret,berate
pita mita,held,2,bis.mit,biset,beset
pita mita,held,2,fid.mit,filet,affilliate
pita mita,held,2,fis.miz,fisiz,feces
pita mita,held,2,pid.mid,pedir,herd
pita muka,held,2,bit.muk,bituk,accent
pita muka,held,2,vit.mug,vitog,veto
pita muna,held,2,bid.mun,bedoq,wiggle
pita muna,held,2,bid.mun,beloq,bellow
pita muna,held,2,bid.mun,bidon,fiction
pita muna,held,2,bid.mun,bilon,bill (money)
pita muna,held,2,bid.mun,biloq,billow
pita muna,held,2,fid.mun,feloq,tax
pita muna,held,2,piz.mun,pizmon,chorus
pita mupa,held,2,bis.muv,bicuv,behoove
pita muta,held,2,bid.mud,bedul,battle
pita muta,held,2,bid.mud,birur,inquiry
pita muta,held,2,bit.mud,betor,bet
pita muta,held,2,bit.mud,bitor,bitter
pita muta,held,2,fid.mud,felur,failure
pita muta,held,2,fit.mud,fitor,feat
pita muta,held,2,pid.muz,piroz,pack
pita muta,held,2,pis.mud,pesod,fan (person)
pita muta,held,2,pit.mud,petol,toll
pita muta,held,2,pit.mud,petor,patter
pita muta,held,2,pit.mud,pitul,twist
pita nama,held,2,bid.nam,bilam,brake
pita puta,held,2,pit.put,pitput,chatter
pita taka,held,2,biz.dak,biClak,plead
pita tama,held,2,bis.tam,bist,beast
pita tama,held,2,pis.tam,pest,paste
pita tama,held,2,vis.tam,vist,visit
pita tana,held,2,fis.tan,fistan,feast
pita tana,held,2,vis.tan,vestan,vest (let sit)
puka mata,held,2,buk.mad,bukad,buck
puka mata,held,2,vuk.mad,vokad,avocado
puka mina,held,2,bug.min,bugiq,bug (bother)
puka mita,held,2,puk.mit,poket,poke
puka muna,held,2,vug.mun,vogun,vogue
puka nama,held,2,pux.nam,poxam,potion
puka nima,held,2,vux.nim,vuxim,genitals
puka tama,held,2,pug.zam,pogz,10^5
puma kita,held,2,fum.git,fumget,fumigate
puma naka,held,2,pum.nag,pumag,pumice
puma pama,held,2,bum.bam,bub,boob
puma pama,held,2,bum.pam,bup,energy
puma pama,held,2,pum.pam,pop,property (of object)
puma pama,held,2,vum.vam,vov,axis
puna tama,held,2,bun.dam,bund,boundary
puna tama,held,2,bun.zam,bunz,boon
puna tama,held,2,fun.tam,funt,photon
puna tina,held,2,fun.tin,fonten,fountain
puna tuka,held,2,bun.duk,bunduk,hazelnut
pupa mana,held,2,puf.man,pufan,poof
pupa mina,held,2,buv.min,bovin,bovinae
pupa muta,held,2,buv.mud,bovor,buffer
puta kama,held,2,fud.gam,folg,fungus
puta kama,held,2,pud.jam,podj,purge
puta kama,held,2,put.xam,potx,pi
puta kama,held,2,vut.xam,vutx,entity
puta kana,held,2,vud.jan,vorjan,version
puta kata,held,2,vud.gad,volgar,vulgar
puta kina,held,2,but.xin,botxiq,fickle
puta kipa,held,2,fud.giv,forgiv,forgive
puta kipa,held,2,put.xiv,potxiv,poach
puta kuka,held,2,bud.juk,budjuk,remedy
puta kuna,held,2,but.xun,butxoq,augment
puta kupa,held,2,pud.jup,podjup,rundown
puta kuta,held,2,pud.jut,podjut,shabby
puta maka,held,2,fud.mag,formag,former
puta maka,held,2,fud.mak,fork,ant (animal)
puta maka,held,2,pud.mak,pork,per
puta maka,held,2,vud.mak,vork,electron
puta maka,held,2,vud.mak,vorak,bee
puta maka,held,2,vud.max,vorx,vowel o sound
puta mana,held,2,bud.man,bodan,bode
puta mana,held,2,bud.man,bolaq,bow (arrow)
puta mana,held,2,fud.man,form,form
puta mana,held,2,fud.man,foran,prompt (speed)
puta mana,held,2,pud.man,poraq,pore
puta mana,held,2,pud.man,pulan,pool
puta mapa,held,2,bud.map,borp,burp
puta mapa,held,2,pud.maf,porf,puff
puta mapa,held,2,vud.maf,vurf,verify
puta mata,held,2,bud.mad,bold,10^30
puta mata,held,2,bud.mad,borl,boil
puta mata,held,2,fud.mad,fold,fold
puta mata,held,2,fud.mad,formal,formal
puta mata,held,2,fud.mas,forc,there
puta mata,held,2,fud.mat,fort,fort
puta mata,held,2,fud.mat,format,format
puta mata,held,2,pud.mad,podal,ramp
puta mata,held,2,pud.mad,polar,polar
puta mata,held,2,pud.mat,port,important
puta mata,held,2,pus.mat,pusat,pus
puta mata,held,2,puz.mad,pozar,pose
puta mata,held,2,vud.mad,vord,avoid
puta mata,held,2,vud.mat,volt,volt
puta mata,held,2,vud.maz,volaC,misery
puta mata,held,2,vus.mas,vosas,versus
puta mika,held,2,bud.mig,borig,screw (bolt)
puta mika,held,2,fud.mik,forek,euphoric
puta mika,held,2,fud.mik,formik,ant
puta mika,held,2,vud.mix,vorex,voracious
puta mina,held,2,bud.min,bulin,buoy
puta mina,held,2,fud.min,forin,foreign
puta mipa,held,2,fud.mip,fulep,soothe
puta mipa,held,2,pud.mip,polip,poll
puta mita,held,2,fud.mid,forid,foe
puta mita,held,2,fud.mit,folet,exfoliate
puta mita,held,2,fud.mit,furet,infuriate
